CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
x,2004,adventure,Swing! Entertainment,M,2.357142857142857,0.6461538461538462,1.5840319466488544
pc,2001,role-playing,Havas Interactive,M,2.588235294117647,0.0082474226804123,1.6391011735069208
ps2,2007,sports,Electronic Arts,E,2.896551724137931,0.2102564102564102,6.090864818439478
ds,2011,role-playing,Square Enix,E10+,1.4150943396226414,0.0475609756097561,1.6848456468209805
ps3,2011,shooter,Thq,M,1.5178571428571428,0.0595588235294117,3.715521156924108
x360,2015,fighting,Namco Bandai Games,T,4.375,0.1134328358208955,2.396921549996965
wii,2006,fighting,Sega,T,1.9333333333333331,0.3125,0.0155421124490473
psv,2014,racing,Sony Computer Entertainment,E,2.0,0.0552845528455284,2.4302936083376285
gba,2003,simulation,Zoo Digital Publishing,E,6.888888888888889,0.7090909090909091,2.3905046215287005
x,2004,shooter,Activision,M,2.210526315789474,0.2666666666666666,1.226699262421461
psp,2009,racing,Electronic Arts,E,4.071428571428571,0.3736842105263158,1.884125544465577
gc,2007,action,Activision,M,2.36,0.3666666666666667,3.1073952391620745
wii,2009,sports,Ubisoft,E10+,2.7857142857142856,0.3954545454545454,1.287176254175272
ps3,2016,platform,Activision,E10+,2.677419354838709,0.1606060606060606,0.3540109836833547
psp,2011,simulation,Namco Bandai Games,T,2.3666666666666667,0.6,2.861235444131278
x,2004,action,Midway Games,T,6.0,0.89,2.560913615785881
ps2,2003,shooter,Virgin Interactive,T,4.2105263157894735,0.7545454545454546,2.75794482873322
ps3,2012,action,Tecmo Koei,T,3.2222222222222223,0.375,3.118045054720788
gba,2003,platform,Nintendo,E,5.176470588235294,0.2119047619047619,1.7769430051130986
ps2,2004,strategy,Ubisoft,T,6.714285714285714,0.925,0.9575368802319468
x,2005,racing,Encore,E,5.0,0.9125,2.40586469848851
x360,2014,action,Warner Bros. Interactive Entertainment,T,1.608695652173913,0.0109329446064139,3.1084551569333856
ps2,2004,racing,Capcom,E,3.3,0.5769230769230769,3.33514635510676
ps4,2016,action,Bethesda Softworks,M,1.4193548387096775,0.012241653418124,2.922939881890208
ps2,2005,sports,Electronic Arts,E,5.125,0.7333333333333334,3.0791482501082674
ds,2007,simulation,Electronic Arts,E,4.8,0.5428571428571428,1.2196418865322562
gc,2004,shooter,Electronic Arts,T,4.625,0.2615384615384615,1.8198602716794836
ds,2012,adventure,Mastiff,T,1.5777777777777775,0.3523809523809524,2.217174655439612
ps3,2009,platform,Warner Bros. Interactive Entertainment,E10+,6.625,1.2,1.5631720634982695
ps3,2011,misc,Activision,T,1.5925925925925926,0.0655172413793103,2.4054009521126485
ps2,2007,action,Ubisoft,M,1.6274509803921569,0.0702479338842975,3.819023177210224
psv,2012,action,Square Enix,M,1.3255813953488371,0.2357142857142857,2.0924199772648886
gba,2005,action,Activision,E,5.416666666666667,1.2833333333333334,3.0563954706505942
ps2,2005,platform,Sony Computer Entertainment,E,2.097560975609756,0.0464864864864864,3.177276010999674
x,2007,sports,Electronic Arts,E,2.586206896551724,0.5058823529411764,1.6846544532301144
wiiu,2019,fighting,Namco Bandai Games,E10+,1.027027027027027,0.0289855072463768,1.2335286168235884
ps2,2007,sports,Electronic Arts,E,3.034482758620689,0.0661157024793388,4.686235515581303
ps2,2006,action,Universal Interactive,T,2.5357142857142856,0.3772727272727273,2.205266278572419
psv,2015,action,Warner Bros. Interactive Entertainment,E10+,3.3684210526315788,0.3238095238095238,2.236908837523999
pc,2017,role-playing,Ubisoft,M,1.7708333333333333,0.0049227246708643,1.2839493437185787
x360,2010,fighting,Thq,T,1.3559322033898304,0.2333333333333333,1.6521074963100322
pc,2016,simulation,Electronic Arts,T,4.5,0.0621848739495798,1.5230864152824828
ps3,2016,role-playing,Activision,M,2.0,0.0114901256732495,3.844383664372512
x,2006,shooter,Sci,M,1.5,0.8111111111111111,2.403644579555428
ds,2011,action,Nintendo,E10+,1.16,0.0337662337662337,2.0200300904549007
ps2,2006,action,Sony Computer Entertainment,T,1.568181818181818,0.3954545454545454,2.1607114686377584
ps3,2010,sports,Electronic Arts,T,2.7419354838709675,0.1413793103448275,1.3852938575462457
ds,2007,action,Electronic Arts,E,3.4,0.2578947368421053,2.001385515322428
ps,2001,shooter,Sony Computer Entertainment,T,4.7368421052631575,0.1035714285714285,1.1498740781390246
xone,2014,sports,Unknown,E,4.266666666666667,0.09,1.048277380482428
wii,2011,puzzle,Electronic Arts,E,5.25,0.6818181818181818,0.4375975721708589
x,2004,platform,Electronic Arts,E,5.230769230769231,0.7727272727272727,0.6953756193270699
ps3,2011,sports,Black Bean Games,E,18.25,1.45,0.0524013680611872
3ds,2013,simulation,Nintendo,E,1.3653846153846154,0.0487179487179487,7.461704747289279
psv,2015,action,Gungho,E10+,2.923076923076923,0.4444444444444444,1.9493995136693425
x360,2011,action,Electronic Arts,M,1.0,0.0604316546762589,0.8562808964409256
pc,2016,action,Ubisoft,M,4.111111111111111,0.0125319693094629,1.054671579059877
x360,2013,shooter,Electronic Arts,M,1.6888888888888889,0.0194202898550724,3.726097223814669
3ds,2014,action,Marvelous Entertainment,E,3.523809523809524,0.132258064516129,3.2490319933790914
pc,2004,strategy,Microsoft Game Studios,T,2.870967741935484,0.0181262729124236,0.1725012981108628
ps2,2001,sports,Electronic Arts,E,3.863636363636364,0.8999999999999999,3.9316223182491368
ps2,2006,shooter,Ubisoft,M,3.55,0.3434782608695652,0.2221001372586901
ps3,2011,adventure,Electronic Arts,M,1.3725490196078431,0.043646408839779,3.451153054083525
x360,2007,racing,Thq,E,1.6,0.5923076923076923,1.5314299401037546
ps3,2011,fighting,Thq,T,1.761904761904762,0.1642857142857142,0.8123278838221183
ps2,2005,sports,Electronic Arts,E,4.0,0.184090909090909,0.919171234781691
x360,2010,fighting,Namco Bandai Games,T,2.3870967741935485,0.2179487179487179,1.2572371113831973
gc,2004,adventure,Nintendo,E,5.555555555555555,0.89,1.545574684628077
x360,2006,shooter,Take-Two Interactive,M,0.9875,0.0623931623931623,0.4746567236293854
gc,2005,misc,Tdk Mediactive,E,6.666666666666667,1.042857142857143,3.0433863659036837
x,2006,racing,Capcom,E,3.3529411764705883,1.2,2.707157742119201
x,2005,sports,Microsoft Game Studios,E,2.290322580645161,0.7454545454545454,0.6540540396536063
ps3,2009,shooter,Activision,M,3.571428571428572,0.4153846153846154,1.5493363441850314
x360,2011,sports,Ubisoft,T,1.7941176470588236,0.7571428571428571,0.1244164133280533
pc,2015,action,Square Enix,M,2.6818181818181817,0.0191709844559585,1.25759799848815
ps2,2009,platform,Vivendi Games,E10+,3.5789473684210527,1.3333333333333333,1.8208085231484616
x,2005,shooter,Zoo Digital Publishing,M,4.888888888888889,2.125,2.4552934058291163
psv,2014,action,Tecmo Koei,T,1.6136363636363635,0.0588235294117647,0.2114891777484138
ps2,2005,sports,Crave Entertainment,E,6.444444444444445,1.4,1.9703102556482488
ds,2006,adventure,Thq,E,7.111111111111111,0.9142857142857144,0.5825600003276188
psv,2013,shooter,Sony Computer Entertainment,M,0.9523809523809524,0.0277551020408163,1.4974331511228285
wii,2008,action,Take-Two Interactive,M,1.631578947368421,0.1543478260869565,3.231194048742173
x,2003,racing,Thq,E,3.782608695652174,0.6071428571428571,2.640589780220244
pc,2009,sports,Konami Digital Entertainment,E,9.75,0.1408163265306122,0.5416955678861654
gba,2005,action,Sega,E,3.363636363636364,1.55,2.3226555529104105
ps2,2005,adventure,Electronic Arts,T,3.0,0.9875,0.2207861905719191
x360,2013,role-playing,Square Enix,T,1.5185185185185186,0.0116022099447513,1.9406823286582688
x360,2010,shooter,Thq,M,0.927710843373494,0.0220338983050847,3.057921193362916
3ds,2016,simulation,Nintendo,E,1.1,0.0635514018691588,2.1827258887877727
x,2003,puzzle,Microsoft Game Studios,E,2.1538461538461537,0.575,2.287657422801171
ds,2009,sports,Electronic Arts,E,10.142857142857142,1.2,0.6147598350403785
ps3,2010,action,Take-Two Interactive,M,1.53125,0.0026325026325026,10.200306518287748
psp,2009,racing,Sega,E10+,2.789473684210526,1.1666666666666667,1.8588273199875516
x,2004,action,Ubisoft,M,1.509090909090909,0.2142857142857142,2.7720824507703004
ps2,2005,shooter,Infogrames,T,2.631578947368421,1.2166666666666666,2.9639566804307047
psp,2011,fighting,Namco Bandai Games,T,1.75,0.0176470588235294,0.5822977274478692
ds,2009,simulation,Nintendo,E,18.25,1.1,1.9193382287052936
ps2,2007,shooter,Sony Computer Entertainment,T,1.588235294117647,0.0574193548387096,1.9497800786471975
ds,2009,role-playing,Square Enix,E10+,2.5,0.2740740740740741,3.665922692590467
ps2,2005,action,Tecmo Koei,T,2.590909090909091,0.35,0.563561140049768
ps2,2003,fighting,Electronic Arts,T,2.4242424242424243,0.2119047619047619,4.58942484890969
wii,2010,action,Rising Star Games,T,1.793103448275862,1.75,1.7302832492131692
ps2,2005,action,Sci,M,2.0,0.3083333333333333,1.6361344834976013
x360,2006,sports,Electronic Arts,E10+,1.6122448979591837,0.0317365269461077,1.5939243195145696
ps2,2004,sports,Zoo Digital Publishing,E,4.666666666666667,0.725,1.3070959297502038
x360,2010,misc,Sega,E10+,1.7555555555555555,0.2125,4.164530129227654
ps2,2011,misc,Activision,T,21.75,1.28,1.4768525514109818
x360,2010,sports,Electronic Arts,E,1.8478260869565215,0.0587155963302752,3.592724232979617
x,2006,action,Eidos Interactive,M,2.466666666666667,0.3761904761904762,0.5063965611743486
pc,2002,simulation,Electronic Arts,T,4.352941176470588,0.2633333333333333,2.402039500768616
x360,2014,racing,Codemasters,E,1.9393939393939397,0.2590909090909091,0.952268934454042
x,2008,misc,Sega,E,3.24,0.911111111111111,2.097251249777867
ps3,2013,shooter,Electronic Arts,M,1.4915254237288136,0.0148342059336823,1.7360737799746442
ps,1998,action,Eidos Interactive,T,7.0,0.0577181208053691,2.8671034797499155
wii,2009,action,Sega,M,1.0945945945945943,0.048314606741573,1.2308436788854489
x360,2010,platform,D3Publisher,E10+,10.2,1.325,3.1166396009240165
ds,2010,sports,Tecmo Koei,E,3.142857142857143,0.9125,2.4779862849537158
wii,2011,sports,Electronic Arts,E,12.5,0.7714285714285715,1.5117619063310632
ps2,2003,action,Electronic Arts,T,2.7419354838709675,0.0811320754716981,5.1444218652499565
gc,2002,racing,Infogrames,E,10.625,1.042857142857143,0.4109330939812448
ps2,2007,action,Sega,M,1.293103448275862,0.1093333333333333,1.370869009295829
ps3,2009,action,Ignition Entertainment,M,2.0,0.0972222222222222,2.1805367442890407
wiiu,2017,role-playing,Nintendo,T,0.9655172413793104,0.0056978233034571,2.0950459026787582
ps3,2009,sports,Electronic Arts,E,1.625,0.0367647058823529,4.9771276459887535
psp,2008,racing,Deep Silver,T,8.285714285714286,0.8833333333333333,0.2832703219591196
ps3,2008,sports,Activision,T,1.7674418604651163,0.4733333333333333,1.83869412385413
x,2006,sports,Electronic Arts,E,3.4074074074074074,0.1729166666666667,1.3945822432921855
3ds,2017,action,Nintendo,E10+,1.0853658536585369,0.0186335403726708,4.978482646936471
ps3,2014,sports,Electronic Arts,E,2.212121212121212,0.0494252873563218,3.579099087581987
x360,2010,role-playing,Microsoft Game Studios,M,0.9090909090909092,0.0106907894736842,4.472689229915128
ps2,2007,puzzle,Namco Bandai Games,E,1.5636363636363635,0.1046511627906976,1.9625914706204104
wii,2011,action,Rising Star Games,M,1.21875,0.1647058823529411,0.4462688914857147
x,2004,shooter,Activision,T,1.4545454545454546,0.1596491228070175,2.7353385114679534
ps3,2013,fighting,Warner Bros. Interactive Entertainment,T,2.108108108108108,0.0279151943462897,3.658210532879996
psp,2009,racing,Sony Computer Entertainment,T,1.362068965517241,0.2256410256410256,1.0035060747502589
ps,2000,role-playing,Sony Computer Entertainment,E,6.153846153846154,0.1931818181818181,3.2768824254353177
x360,2008,action,Capcom,M,1.0365853658536586,0.0145873320537428,4.798980446052011
ps3,2013,shooter,Electronic Arts,M,5.714285714285714,0.01,2.1029767327254314
ps3,2014,role-playing,Nippon Ichi Software,T,7.166666666666667,0.0596899224806201,1.987942949215082
xone,2015,sports,Electronic Arts,E,4.055555555555555,0.0531531531531531,2.3108203433186225
wii,2008,misc,Nintendo,E,1.5121951219512195,0.0329842931937172,10.250783785318168
x360,2009,sports,Electronic Arts,E,1.66,0.056,0.7344312492133132
wii,2009,racing,Electronic Arts,E,3.090909090909091,1.0333333333333334,1.9798703032757692
gc,2005,fighting,Thq,T,2.923076923076923,0.1851063829787234,2.6310742519978194
ps2,2010,sports,Electronic Arts,E,7.090909090909091,0.4588235294117647,1.7846331535163196
ds,2007,platform,Nintendo,E,1.7916666666666667,0.0942528735632183,3.5870976205171585
x360,2012,shooter,Atari,M,1.2238805970149254,0.1123287671232876,0.0246913383913681
psp,2008,racing,Electronic Arts,E,2.055555555555556,0.2236842105263158,1.0769673853560118
x,2003,racing,Infogrames,E,3.0476190476190474,0.9222222222222224,0.6613164248404273
psv,2016,role-playing,Nippon Ichi Software,T,2.571428571428572,0.2371428571428571,1.1530252587200214
x,2007,shooter,Take-Two Interactive,M,1.213114754098361,0.3148148148148148,1.082327152011171
ps4,2014,action,505 Games,T,20.75,0.1632653061224489,0.9922421832528072
wiiu,2015,action,Ubisoft,M,1.1,0.0101315789473684,3.564317095851132
x360,2007,misc,Activision,T,7.4,1.1166666666666667,0.6868653584600428
x,2007,shooter,Activision,T,6.727272727272728,0.219047619047619,0.3455596107898497
wii,2011,sports,Thq,E,14.8,0.253125,1.0955963922732368
ps3,2012,misc,Activision,T,2.147058823529412,0.8,3.139107416416558
ps2,2009,action,Warner Bros. Interactive Entertainment,E10+,9.625,0.5235294117647059,2.446023148630676
ps3,2007,shooter,Namco Bandai Games,T,1.1538461538461535,0.3523809523809524,2.169673290577781
ps3,2011,platform,Sony Computer Entertainment,E,1.1176470588235294,0.0012784357962022,8.287850642377741
ps3,2009,sports,Ubisoft,E10+,7.375,0.7285714285714285,1.8491433753260025
wii,2010,simulation,Nintendo,E,1.46,0.0633333333333333,5.582288205609694
x360,2008,action,Eidos Interactive,T,2.333333333333333,0.2128205128205128,3.3684247436822536
ps3,2014,role-playing,Square Enix,T,1.3653846153846154,0.0732558139534883,0.2340397176289448
wii,2006,adventure,Thq,E10+,3.733333333333333,0.725,1.360313410152885
wiiu,2014,action,Ubisoft,M,17.2,0.0371980676328502,1.3986526050162658
ps3,2013,action,Warner Bros. Interactive Entertainment,T,5.083333333333333,0.3941176470588235,2.4101448756705026
x360,2015,role-playing,Capcom,M,1.271186440677966,0.0242990654205607,2.753402548070236
psv,2014,shooter,Sony Computer Entertainment,T,1.0,0.009597924773022,3.505159560559298
wii,2008,action,Koch Media,E10+,7.5,0.7090909090909091,2.7570979529243558
ps2,2004,shooter,Atari,T,4.294117647058823,1.8,0.8497692962854912
ds,2009,puzzle,Nintendo,E10+,1.3870967741935485,0.0828828828828828,3.0491820728316825
ps2,2006,role-playing,Sony Online Entertainment,T,1.6666666666666667,0.1440677966101695,1.7499960925452371
ps2,2005,racing,Eidos Interactive,T,3.055555555555556,1.575,2.873895719265289
ds,2007,action,Ubisoft,T,5.6,0.1,1.6323966399592842
ds,2008,puzzle,Nintendo,E,1.1805555555555556,0.0577181208053691,6.358575923341152
ps,2004,fighting,Activision,T,6.0,0.4666666666666667,0.5293330957238752
gba,2008,platform,Nintendo,E,4.8125,0.3,2.616243714322936
ps2,2004,shooter,Electronic Arts,T,3.85,0.1287878787878787,3.788565177742425
ds,2007,platform,Nintendo,E,2.4482758620689653,0.1860465116279069,4.213318204646091
psp,2014,action,Konami Digital Entertainment,E,18.5,0.7875,1.755045784337093
ps3,2014,action,Bethesda Softworks,M,2.5428571428571427,0.0100381194409148,1.532678746466206
ps2,2004,platform,Thq,E,2.290322580645161,0.8,2.527882850722007
ps2,2007,shooter,Activision,M,1.7906976744186047,0.1242857142857142,1.5496275232821772
x360,2013,sports,Electronic Arts,E,3.28,0.1346938775510204,1.7471289568297472
x360,2012,platform,Thq,E10+,1.4259259259259258,0.3260869565217391,3.079710763694437
pc,2011,racing,Empire Interactive,T,4.9375,0.0596899224806201,2.708918159349568
ps2,2004,racing,Atari,M,1.1176470588235294,0.0539215686274509,2.5661361389481625
x,2005,misc,Take-Two Interactive,T,3.7058823529411766,1.95,0.610574073170534
3ds,2019,action,Nintendo,T,1.1428571428571428,0.0223214285714285,1.423111267893792
ps2,2008,action,Activision,E10+,3.1904761904761907,0.3461538461538461,3.4869009964163764
ps2,2005,action,Sony Computer Entertainment,M,1.2533333333333334,0.0088381330685203,5.283383122297971
ps3,2010,action,Ubisoft Annecy,M,2.0,0.2379310344827586,1.8433382340706248
3ds,2015,platform,Nintendo,E,1.1764705882352942,0.0429951690821256,0.3504089818940178
x,2007,shooter,Novalogic,T,1.648648648648649,0.3473684210526315,1.3161525184208305
gba,2004,fighting,Thq,T,4.583333333333333,1.64,1.857818807155549
gc,2003,sports,Konami Digital Entertainment,E,5.142857142857143,0.7833333333333333,3.0397054422936325
ps3,2013,sports,Sony Computer Entertainment,E10+,1.1875,0.0759615384615384,4.873575183033282
wii,2015,misc,Ubisoft,E10+,7.4,0.2482758620689655,4.779378198855082
ps3,2013,adventure,Sony Computer Entertainment,M,0.8130841121495327,0.0027747747747747,4.33287206483304
ds,2010,action,Namco Bandai Games,E,2.566666666666667,0.4866666666666666,2.100735777352812
x360,2007,sports,Take-Two Interactive,E,1.4423076923076923,0.272,1.95632391036804
ps3,2010,strategy,Take-Two Interactive,E10+,2.1794871794871797,0.0885057471264367,0.9499693904617416
ps3,2010,sports,Electronic Arts,E,2.073170731707317,0.1172413793103448,3.687657073053917
gc,2005,shooter,Electronic Arts,T,3.227272727272727,0.5642857142857143,0.1982829356204277
ps2,2006,action,Sci,T,3.0,0.3809523809523809,0.7323498444693417
3ds,2017,misc,Nintendo,E,1.7894736842105263,0.3666666666666666,0.0256241804873879
psp,2009,fighting,Namco Bandai Games,T,4.0,0.62,1.039310820086217
wii,2009,action,Vivendi Games,T,5.571428571428571,1.28,1.1535853611941
ds,2007,puzzle,Atari,E,2.0,1.0333333333333334,2.868735563830559
wii,2008,fighting,Atari,T,2.6666666666666665,0.1377049180327869,0.9649029694277964
ps2,2007,action,Take-Two Interactive,T,5.142857142857143,0.3764705882352941,0.0828178862718617
ds,2010,misc,Activision,E10+,1.0142857142857142,0.303448275862069,2.098159848099349
psp,2009,role-playing,Atlus,T,5.230769230769231,0.3476190476190476,2.7981389721638497
pc,2010,role-playing,Dtp Entertainment,T,3.588235294117647,0.1333333333333333,1.657481122964243
pc,2009,shooter,Eidos Interactive,M,3.2222222222222223,0.0888888888888888,1.0104715881395732
ds,2007,platform,Nintendo,E,1.9285714285714288,0.1104477611940298,3.5837689710751723
x360,2009,role-playing,Compile Heart,T,10.142857142857142,0.2,2.9167593471684343
