ID,CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
67,pc,2004,strategy,Microsoft Game Studios,T,2.870967741935484,0.0181262729124236,0.1725012981108628
2758,gc,2003,action,Nintendo,E,4.111111111111111,0.4368421052631579,1.0714035083179738
3950,ps2,2007,simulation,Electronic Arts,T,2.5185185185185186,0.32,1.3930092471293074
2078,ps2,2001,sports,Electronic Arts,E,4.086956521739131,0.1717391304347826,5.273672298789323
1105,x360,2016,shooter,D3Publisher,M,2.72,0.1285714285714285,0.1374206435434644
2931,ps4,2016,action,Activision,M,12.0,0.0377358490566037,2.754503524757604
4371,gba,2004,shooter,Bam! Entertainment,M,6.333333333333333,0.8571428571428571,1.446899547577848
2388,ps2,2006,misc,Codemasters,T,2.821428571428572,1.075,0.5188815389955016
2995,gba,2003,platform,Ubisoft,E,3.952380952380953,0.975,0.4012751958454911
937,ps3,2014,action,Capcom,M,2.125,0.003593220338983,1.65610081577953
4458,wii,2014,action,Activision,T,3.6,0.3,2.559840208066066
2703,ds,2013,adventure,Capcom,E10+,1.7083333333333333,0.1490566037735849,1.5051721179322977
1545,psp,2006,action,Take-Two Interactive,M,1.72,0.0526315789473684,7.282933378317976
2301,ps3,2011,sports,Sony Computer Entertainment,E,2.757575757575758,0.0775700934579439,0.5778047579917737
3012,psv,2012,fighting,Sony Computer Entertainment,T,1.3846153846153846,0.1266666666666666,1.7889343783713307
566,x360,2008,simulation,Sega,T,1.1833333333333331,0.0972222222222222,2.4895106596195085
2940,x360,2009,racing,Disney Interactive Studios,E,1.5454545454545454,0.0916666666666666,3.820175222909263
1663,wii,2009,misc,Electronic Arts,E,3.9375,1.05,3.828894204235927
3548,ds,2008,strategy,Ubisoft,E,4.2,0.7,1.6341370266463373
4016,wii,2006,sports,Electronic Arts,E,1.7317073170731707,0.1568181818181818,2.545177218499796
3396,pc,2016,shooter,505 Games,M,2.4482758620689653,0.0221864951768488,0.0377604198079984
1619,pc,2000,shooter,Vivendi Games,M,4.0,0.0028625353884869,5.168253582836432
3295,ps2,2008,role-playing,Atlus,M,1.9148936170212767,0.0138629283489096,2.1189972089598723
2330,pc,2002,simulation,Atari,E,8.5,0.2548387096774193,0.4177116348601769
1339,ps3,2012,role-playing,Square Enix,T,1.0,0.0028731045490822,6.8451800541357
762,ps,2004,role-playing,Electronic Arts,T,5.8,0.6461538461538462,0.1451618955679027
2889,x360,2006,shooter,Take-Two Interactive,M,0.9875,0.0623931623931623,0.4746567236293854
1304,xone,2016,fighting,Ubisoft,T,0.5897435897435898,0.0142180094786729,1.8200875943478685
487,wii,2009,shooter,Activision,T,1.6428571428571428,0.1098360655737705,4.546322734806337
1363,x,2006,racing,Empire Interactive,T,1.921052631578948,0.9125,2.279834361828688
3875,ps2,2001,role-playing,Ubisoft,T,3.071428571428572,0.67,1.6702595919957322
1483,ps2,2006,action,Sony Computer Entertainment,T,1.568181818181818,0.3954545454545454,2.1607114686377584
970,x360,2012,role-playing,Electronic Arts,M,1.2647058823529411,0.0108815426997245,1.6325455704174765
2130,gc,2006,misc,Nintendo,E,2.56,0.1436363636363636,0.1793083109243223
1594,ps3,2011,misc,Activision,T,1.5925925925925926,0.0655172413793103,2.4054009521126485
3487,psp,2008,action,Activision,E10+,8.285714285714286,0.4888888888888889,3.1229336031618864
1203,gba,2004,racing,Nintendo,E,4.526315789473684,0.3652173913043478,1.5492577698405348
1292,x360,2015,sports,Electronic Arts,E,1.6382978723404256,0.1155172413793103,2.5992384912832827
3631,ps2,2010,racing,Thq,T,8.875,0.8,0.1810916931181962
1916,ds,2014,platform,Nintendo,E,1.8043478260869563,0.1563636363636363,0.2386917561065609
3436,ps2,2005,misc,Sega,E,3.4761904761904763,0.2866666666666667,5.868987429581504
3800,wii,2011,sports,Thq,E,14.8,0.253125,1.0955963922732368
2975,psv,2013,role-playing,Gungho,T,3.142857142857143,0.0702702702702702,1.5855598813364018
1753,x360,2011,simulation,505 Games,T,1.8604651162790693,0.4666666666666667,2.686345219284944
980,wii,2008,fighting,Atari,T,2.6666666666666665,0.1377049180327869,0.9649029694277964
1638,gba,2003,action,Electronic Arts,E,6.909090909090909,0.5266666666666667,4.699523256181682
3130,pc,2002,strategy,Atari,E,3.363636363636364,0.0627737226277372,2.894955348910067
2067,wii,2008,sports,Electronic Arts,E,2.6206896551724137,0.2518518518518518,1.5407427709178054
2335,3ds,2014,role-playing,Nintendo,T,1.075,0.0249999999999999,4.392001095309856
491,ps3,2010,shooter,Activision,M,1.5172413793103448,0.0058447488584474,11.29553931426403
833,ps2,2005,shooter,Novalogic,T,2.32,0.1725490196078431,1.3943548209321217
3981,pc,2016,role-playing,Focus Home Interactive,M,1.6470588235294117,0.0447368421052631,0.57656477215074
266,pc,2015,action,Warner Bros. Interactive Entertainment,M,5.0,0.0012613521695257,3.0895863044647327
2763,pc,2006,shooter,Dreamcatcher Interactive,M,1.3064516129032258,0.0281249999999999,0.7775997671621238
2403,ps2,2008,sports,Electronic Arts,E,3.48,0.1829787234042553,2.222599701002377
3652,ps2,2006,fighting,Atari,T,2.3225806451612905,0.2761904761904762,0.3939455086069859
3803,x360,2014,misc,Ubisoft,T,3.882352941176471,0.725,1.099852058741868
1431,ds,2006,role-playing,Empire Interactive,T,3.866666666666666,0.6083333333333333,0.9211437324247888
1077,x360,2008,action,Tecmo Koei,T,1.525,0.431578947368421,1.2837094130508344
987,ps2,2005,fighting,Atari,T,3.769230769230769,0.1774193548387097,0.0072570883101481
2570,ps2,2005,sports,Electronic Arts,E,5.125,0.7333333333333334,3.0791482501082674
3721,ps2,2005,platform,Thq,E,2.4285714285714284,0.3214285714285714,3.910285654728908
3933,pc,2013,role-playing,Funcom,M,1.3454545454545457,0.0061793519216277,1.528915197697987
692,3ds,2014,platform,Sega,E10+,2.21875,0.4625,2.442375290677669
1327,gba,2008,role-playing,Nintendo,E10+,3.68,0.0435233160621761,2.2945093727237267
811,ps3,2013,action,Activision,M,2.259259259259259,0.0325791855203619,0.0826705346031996
905,ps3,2008,misc,Disney Interactive Studios,E,4.909090909090909,0.5833333333333334,1.222395113561118
4265,ps2,2004,shooter,Gathering Of Developers,M,4.363636363636363,0.7166666666666667,0.2469467860975698
3222,ds,2012,puzzle,Warner Bros. Interactive Entertainment,E10+,1.0972222222222223,0.069090909090909,3.9419993944577287
3781,ps3,2014,racing,Atari,T,1.627906976744186,0.1386363636363636,1.975661290747157
2605,wiiu,2015,platform,Nintendo,E,1.305084745762712,0.0274305555555555,0.6869293081734265
3,ps,2002,racing,Electronic Arts,T,3.1875,0.3285714285714285,1.495704321183861
1540,pc,2018,action,Take-Two Interactive,M,1.6842105263157894,0.0020648196549921,1.3433197694495431
3036,gc,2004,action,Capcom,M,3.875,0.265625,0.0034659145164734
2735,x,2005,action,Sega,T,1.837209302325581,0.6916666666666668,0.1152801584898072
2462,gba,2003,action,Tomy Corporation,E10+,5.0,0.7888888888888889,0.690703146634505
1215,x360,2015,racing,Codemasters,E,2.7241379310344827,0.1999999999999999,2.7513420254246954
74,ps2,2006,simulation,Konami Digital Entertainment,T,3.0,1.1666666666666667,1.5053117100241056
1485,ps2,2001,misc,Thq,E,3.9047619047619047,0.348,0.6588870934291676
3949,pc,2007,simulation,Electronic Arts,T,2.689655172413793,0.2457142857142857,2.53661991753584
3693,x360,2009,strategy,505 Games,E10+,2.333333333333333,0.3,2.381592152039309
1275,xone,2016,sports,Electronic Arts,E,2.484848484848485,0.0155619596541786,4.721387973909336
4176,pc,2008,action,Touchstone,M,4.0625,0.1142857142857143,2.3601047521709373
1210,ps2,2002,racing,Electronic Arts,E,7.363636363636363,0.64,1.3915359905328812
306,psp,2012,misc,Take-Two Interactive,E,1.818181818181818,0.6,2.836590698061955
1969,ps2,2003,action,Midway Games,M,2.4285714285714284,1.1666666666666667,2.6437828398207524
1464,xone,2016,shooter,Microsoft Game Studios,M,0.8571428571428571,0.0074292452830188,2.9526139317305127
1277,ps4,2017,sports,Electronic Arts,E,2.073170731707317,0.0110859728506787,9.964427859773592
980,ps2,2008,fighting,Atari,T,3.0416666666666665,0.0522727272727272,2.77381700457006
330,gc,2006,action,Electronic Arts,E,9.4,0.8400000000000001,3.110738363641551
4065,3ds,2013,strategy,Ubisoft,T,1.5714285714285714,0.1012820512820512,0.68238449272869
3941,x,2004,simulation,Electronic Arts,T,4.941176470588236,0.345,2.0155871521234325
489,psv,2015,action,Activision,M,0.5689655172413793,0.0100208768267223,4.062504531589532
2905,x360,2008,sports,Konami Digital Entertainment,E,2.6206896551724137,0.2166666666666666,1.7217972735319615
3841,psp,2009,action,Sega,E10+,7.0,0.5857142857142856,1.6857571438418066
1454,wii,2008,misc,Midway Games,E,4.142857142857143,0.6571428571428571,3.168284792787621
2096,3ds,2013,puzzle,Sunsoft,E,6.090909090909091,1.325,2.3885692290248035
4177,ps2,2003,shooter,Acclaim Entertainment,M,3.05,0.2607142857142857,2.1209004625323526
1129,wii,2009,racing,Codemasters,T,1.9047619047619049,1.075,0.064398328254239
2378,x,2003,racing,Thq,E,3.782608695652174,0.6071428571428571,2.640589780220244
4489,ds,2007,platform,Nintendo,E,1.9285714285714288,0.1104477611940298,3.5837689710751723
369,x360,2011,sports,Focus Home Interactive,T,2.1785714285714284,0.25,2.6919964017613447
1023,ps2,2005,role-playing,Square Enix,M,1.1454545454545455,0.1022471910112359,3.5182541680643578
3777,ps4,2014,action,505 Games,T,20.75,0.1632653061224489,0.9922421832528072
51,ps2,2004,simulation,Sega,E,3.555555555555556,0.875,2.3924172562808703
2072,ps3,2013,sports,Electronic Arts,E,2.548387096774193,0.0982142857142857,0.6078225370327189
2743,ps2,2007,platform,Activision,E10+,2.0,0.86,0.1059402208631069
3907,ps2,2002,action,Black Label Games,T,3.1052631578947367,0.255,3.5752950093039004
1643,wii,2010,action,Electronic Arts,E10+,2.0294117647058822,0.2571428571428572,2.553779966897069
1339,x360,2013,role-playing,Square Enix,T,1.5185185185185186,0.0116022099447513,1.9406823286582688
2278,x,2004,racing,Take-Two Interactive,T,2.606060606060606,0.6333333333333333,2.3967080172798845
493,x,2006,shooter,Activision,T,1.3272727272727274,0.3545454545454545,0.826879750328816
1437,ps2,2007,strategy,Crave Entertainment,T,2.44,1.0,2.892646039799564
516,ps3,2011,misc,Sony Computer Entertainment,E,2.64,1.04,1.9797654744808617
3558,gc,2001,simulation,Lucasarts,T,2.0,0.1075,0.3402504891187718
3373,wiiu,2014,action,Activision,E10+,10.0,0.3136363636363636,0.847087181194281
3374,ps4,2018,platform,Activision,E10+,1.6122448979591837,0.2888888888888889,0.5163210629698953
4456,ps2,2008,role-playing,Activision,T,1.8636363636363635,0.1780487804878048,0.4774980165329967
1841,ps3,2011,action,Square Enix,M,1.2575757575757576,0.0273037542662116,3.891153194240405
2759,gc,2005,platform,Namco Bandai Games,E,3.882352941176471,0.73,2.130726921572025
4423,pc,2012,strategy,Unknown,E10+,16.5,0.1625,0.2207713679116219
3023,ps3,2012,shooter,Thq,M,1.3653846153846154,0.1258620689655172,1.2802649186193258
3987,ps2,2004,simulation,Electronic Arts,T,2.8,0.3416666666666666,0.1830462497052297
1580,pc,2007,role-playing,Ncsoft,T,2.1538461538461537,0.06640625,1.576566236538974
2421,wii,2009,racing,Electronic Arts,E,3.090909090909091,1.0333333333333334,1.9798703032757687
1597,x360,2010,misc,Activision,T,1.2318840579710144,0.0473053892215568,4.388814902392867
594,ds,2007,misc,Nintendo,E,2.7666666666666666,0.3,1.8525713660556755
4010,ps3,2011,action,Sega,T,1.1142857142857143,0.231578947368421,1.893101933656116
4145,pc,2018,action,Activision,T,8.222222222222221,0.1357142857142857,1.6899890292831667
2183,pc,2009,shooter,Electronic Arts,T,2.0526315789473686,0.0357843137254901,1.128787605365167
274,gc,2003,adventure,Ubisoft,T,4.117647058823529,0.3625,3.133822473743652
2412,ps3,2012,racing,Thq,E,1.4878048780487805,0.6090909090909091,0.7451275951290663
534,ps3,2010,action,Konami Digital Entertainment,M,1.3709677419354838,0.0167372881355932,0.6434264222996732
1277,xone,2018,sports,Electronic Arts,E,1.6470588235294117,0.0257142857142857,5.509586958371717
3758,ps2,2005,fighting,Namco Bandai Games,T,3.4347826086956523,0.0658730158730158,6.3325496210200605
4043,x360,2017,shooter,Electronic Arts,M,3.952380952380953,0.0157754010695187,3.600270500094787
80,ps3,2011,adventure,Electronic Arts,M,1.3725490196078431,0.043646408839779,3.451153054083525
4263,wii,2010,fighting,Ubisoft,T,2.269230769230769,0.675,1.486819439748275
579,ps3,2013,action,Namco Bandai Games,T,1.4642857142857142,0.0999999999999999,2.471319247925622
4015,x360,2005,sports,Electronic Arts,E,1.9722222222222223,0.925,2.5331758434421
3897,wii,2008,action,Nintendo,T,1.3013698630136987,0.0054086538461538,8.519495047720254
2837,ds,2009,puzzle,Nintendo,E,3.44,0.5466666666666666,2.558875152096433
2199,ps,2000,adventure,Capcom,E,7.6,0.303448275862069,0.1410990846871201
1994,x360,2012,action,Warner Bros. Interactive Entertainment,E10+,1.6326530612244898,0.1148648648648648,2.4890933174856897
3039,ps2,2008,action,Capcom,M,2.526315789473684,0.0086829268292682,5.18688531912099
2956,pc,2018,action,Microsoft Game Studios,M,4.714285714285714,0.0079710144927536,0.3039641089377201
167,x360,2015,simulation,Namco Bandai Games,T,1.837837837837838,0.1945945945945946,2.838497410892219
1043,3ds,2014,racing,Ubisoft,M,3.692307692307693,0.25,0.8315008041970136
1291,ps2,2005,sports,Electronic Arts,E,3.0,0.1357142857142857,3.916040797302828
2478,ps2,2006,racing,Electronic Arts,E,4.333333333333333,0.4277777777777778,3.427042684743584
1053,pc,2011,shooter,Take-Two Interactive,M,1.125,0.0048101265822784,1.637015920427578
855,x360,2012,action,Capcom,M,2.40625,0.0903225806451613,1.3017031939178336
494,ps3,2016,shooter,Activision,M,7.1,0.0024785510009532,9.226556243857898
4214,ps4,2017,shooter,Sony Computer Entertainment,T,0.8230088495575221,0.0010914617297596,5.294631000688218
4441,ps3,2010,fighting,Thq,T,2.740740740740741,0.1780487804878048,2.865493289352939
271,ps4,2016,action,Warner Bros. Interactive Entertainment,T,2.607142857142857,0.1011904761904761,0.8159887305744404
4366,psp,2007,racing,Sony Computer Entertainment,E,1.5714285714285714,0.0774509803921568,1.5168342287218168
2123,ds,2008,racing,Nintendo,E,1.421875,0.0184946236559139,24.56071248682792
3954,pc,2012,simulation,Electronic Arts,T,2.96,0.1431372549019607,0.085373763795337
3242,ps3,2011,sports,Sega,E10+,2.161290322580645,1.0571428571428572,1.1382296523291655
3020,ps2,2007,shooter,Take-Two Interactive,M,1.738095238095238,0.1098591549295774,1.6483745339331546
928,psp,2008,fighting,Square Enix,T,1.2950819672131149,0.0575539568345323,2.945807838681078
1707,pc,2006,strategy,Vivendi Games,T,2.677419354838709,0.06484375,0.0037188826715639
405,x360,2014,shooter,Take-Two Interactive,M,4.625,0.039751552795031,1.0011027595071296
1128,wii,2009,racing,Ubisoft,E10+,3.4166666666666665,0.28,0.7673254588187151
2189,ps2,2010,shooter,Electronic Arts,T,2.1724137931034484,0.1794117647058823,1.2212583364890155
1989,ds,2009,action,Lucasarts,E,5.222222222222222,0.131578947368421,2.296385047114829
1540,ps3,2015,action,Take-Two Interactive,M,1.94,0.0020453978548266,19.29675207453509
913,gc,2004,platform,Ubisoft,E,8.714285714285714,0.75,0.1531679479573348
2643,x,2003,sports,Electronic Arts,E,4.047619047619048,0.2096774193548387,0.037876307841825
180,psp,2011,shooter,Electronic Arts,M,4.454545454545454,0.1875,2.7834358948405864
1605,ps3,2011,misc,Activision,T,1.7878787878787878,0.5222222222222223,0.4203098826078668
1855,x,2003,action,Genki,M,2.1333333333333333,0.2083333333333333,0.620671677891504
1913,ds,2007,platform,Nintendo,E,2.4482758620689653,0.1860465116279069,4.213318204646091
3630,ps2,2004,racing,Atari,T,1.9189189189189189,0.1583333333333333,2.309350103877314
4249,ps,2000,role-playing,Enix Corporation,T,10.125,0.231578947368421,0.647518512556612
907,gc,2003,sports,Konami Digital Entertainment,E,5.142857142857143,0.7833333333333333,3.0397054422936325
502,ps3,2011,shooter,Ubisoft,M,1.0714285714285714,0.0743243243243243,2.287099251522076
3970,pc,2005,simulation,Electronic Arts,T,3.95,0.3279999999999999,1.5641792676589992
3745,ds,2010,sports,Tecmo Koei,E,3.142857142857143,0.9125,2.477986284953716
3695,pc,2007,strategy,Thq,E10+,2.3142857142857145,0.0406392694063926,2.8412809081366683
3137,ps2,2008,strategy,Tecmo Koei,T,5.461538461538462,0.85,2.505274363248195
2078,x,2001,sports,Electronic Arts,E,5.625,1.0125,0.9873746163706928
2527,wii,2008,sports,Electronic Arts,E,4.727272727272728,0.338095238095238,2.624103990701267
2823,ds,2005,misc,Thq,E,1.6470588235294117,0.15,2.972891925856231
3395,pc,2008,shooter,Mc2 Entertainment,M,5.846153846153846,0.0559440559440559,1.245226505967474
2070,ps3,2010,sports,Electronic Arts,E,2.073170731707317,0.1172413793103448,3.687657073053917
1915,ds,2007,platform,Nintendo,E,1.7916666666666667,0.0942528735632183,3.5870976205171585
2506,wiiu,2014,sports,Take-Two Interactive,E,5.0,0.1627906976744186,1.6778015186805448
3885,ps3,2009,platform,Vivendi Games,E10+,2.6818181818181817,0.1756756756756756,1.4189987094698442
894,ds,2010,role-playing,Square Enix,T,2.5625,0.2142857142857142,1.43276170622239
385,x360,2010,racing,Activision,E10+,1.051282051282051,0.0491124260355029,0.8738490712603422
4146,ps3,2013,action,Activision,T,2.40625,0.0942528735632183,3.2726651668769136
1361,ds,2007,misc,Nintendo,E,2.6818181818181817,1.0,3.0487727651514795
4520,x360,2011,sports,505 Games,E,4.2,0.34375,0.979901650661838
1569,x,2005,racing,Encore,E,5.0,0.9125,2.40586469848851
216,ps3,2012,role-playing,Tecmo Koei,T,4.117647058823529,0.055,2.0298450833442283
1600,x360,2009,misc,Activision,T,1.1864406779661016,0.1395833333333333,0.5758925080375646
233,wii,2006,adventure,Thq,E10+,3.733333333333333,0.725,1.360313410152885
3432,3ds,2014,platform,Sega,E,2.2758620689655173,0.0627272727272727,0.5141385256620875
1536,ps,1999,action,Take-Two Interactive,T,4.666666666666667,0.1194029850746268,1.6027411905740068
314,wii,2008,action,Koch Media,E10+,7.5,0.7090909090909091,2.757097952924356
4009,pc,1998,action,Eidos Interactive,M,5.111111111111111,0.0283489096573208,0.3688377563911291
2082,xone,2015,sports,Electronic Arts,E,4.055555555555555,0.0531531531531531,2.3108203433186225
3483,ps,2001,action,Activision,E,4.933333333333334,0.2485714285714285,1.3980569499647633
2020,ds,2009,strategy,Thq,E,2.5,0.3222222222222222,0.3071511180147444
4286,wii,2010,platform,Thq,E,2.833333333333333,0.45,2.9826326517582262
1686,ps4,2017,adventure,Sony Computer Entertainment,M,1.878787878787879,0.1736842105263157,1.9057524983406933
598,3ds,2018,strategy,Nintendo,T,1.0,0.0619047619047619,0.1464368264494754
47,3ds,2016,action,Little Orbit,E10+,13.0,0.7,0.0762075811644519
4044,xone,2017,shooter,Electronic Arts,M,2.806451612903226,0.028673835125448,2.709048310118144
